Time,DistrictCode,TypeCode,Popularity
2017-11-29-18,1,4,16
2017-11-29-19,1,4,15
2017-11-29-20,1,4,33
2017-11-29-21,1,4,9
2017-11-29-22,1,4,4
2017-11-29-23,1,4,8
2017-11-30-00,1,4,28
2017-11-30-01,1,4,17
2017-11-30-02,1,4,4
2017-11-30-03,1,4,27
2017-11-30-04,1,4,9
2017-11-30-05,1,4,10
2017-11-30-06,1,4,29
2017-11-30-07,1,4,27
2017-11-30-08,1,4,28
2017-11-30-09,1,4,14
2017-11-30-10,1,4,21
2017-11-30-11,1,4,23
2017-11-30-12,1,4,31
2017-11-30-13,1,4,8
2017-11-30-14,1,4,0
2017-11-30-15,1,4,0
2017-11-30-16,1,4,0
2017-11-30-17,1,4,6
2017-11-30-18,1,4,21
2017-11-30-19,1,4,10
2017-11-30-20,1,4,14
2017-11-30-21,1,4,9
2017-11-30-22,1,4,16
2017-11-30-23,1,4,12
2017-12-01-00,1,4,12
2017-12-01-01,1,4,12
2017-12-01-02,1,4,9
2017-12-01-03,1,4,4
2017-12-01-04,1,4,5
2017-12-01-05,1,4,15
2017-12-01-06,1,4,12
2017-12-01-07,1,4,13
2017-12-01-08,1,4,21
2017-12-01-09,1,4,7
2017-12-01-10,1,4,35
2017-12-01-11,1,4,37
2017-12-01-12,1,4,24
2017-12-01-13,1,4,8
2017-12-01-14,1,4,0
2017-12-01-15,1,4,0
2017-12-01-16,1,4,6
2017-12-01-17,1,4,6
2017-12-01-18,1,4,0
2017-12-01-19,1,4,10
2017-12-01-20,1,4,14
2017-12-01-21,1,4,13
2017-12-01-22,1,4,8
2017-12-01-23,1,4,8
2017-12-02-00,1,4,12
2017-12-02-01,1,4,17
2017-12-02-02,1,4,4
2017-12-02-03,1,4,5
2017-12-02-04,1,4,15
2017-12-02-05,1,4,5
2017-12-02-06,1,4,12
2017-12-02-07,1,4,7
2017-12-02-08,1,4,22
2017-12-02-09,1,4,23
2017-12-02-10,1,4,8
2017-12-02-11,1,4,24
2017-12-02-12,1,4,8
2017-12-02-13,1,4,25
2017-12-02-14,1,4,8
2017-12-02-15,1,4,8
2017-12-02-16,1,4,14
2017-12-02-17,1,4,7
2017-12-02-18,1,4,6
2017-12-02-19,1,4,6
2017-12-02-20,1,4,16
2017-12-02-21,1,4,5
2017-12-02-22,1,4,33
2017-12-02-23,1,4,14
2017-12-03-00,1,4,28
2017-12-03-01,1,4,23
2017-12-03-02,1,4,14
2017-12-03-03,1,4,20
2017-12-03-04,1,4,11
2017-12-03-05,1,4,11
2017-12-03-06,1,4,13
2017-12-03-07,1,4,14
2017-12-03-08,1,4,7
2017-12-03-09,1,4,15
2017-12-03-10,1,4,8
2017-12-03-11,1,4,16
2017-12-03-12,1,4,0
2017-12-03-13,1,4,0
2017-12-03-14,1,4,8
2017-12-03-15,1,4,0
2017-12-03-16,1,4,0
2017-12-03-17,1,4,0
2017-12-03-18,1,4,12
2017-12-03-19,1,4,23
2017-12-03-20,1,4,16
2017-12-03-21,1,4,5
2017-12-03-22,1,4,29
2017-12-03-23,1,4,14
2017-12-04-00,1,4,37
2017-12-04-01,1,4,14
2017-12-04-02,1,4,14
2017-12-04-03,1,4,14
2017-12-04-04,1,4,10
2017-12-04-05,1,4,27
2017-12-04-06,1,4,0
2017-12-04-07,1,4,27
2017-12-04-08,1,4,7
2017-12-04-09,1,4,0
2017-12-04-10,1,4,14
2017-12-04-11,1,4,7
2017-12-04-12,1,4,31
2017-12-04-13,1,4,8
2017-12-04-14,1,4,0
2017-12-04-15,1,4,6
2017-12-04-16,1,4,0
2017-12-04-17,1,4,5
2017-12-04-18,1,4,0
2017-12-04-19,1,4,14
2017-12-04-20,1,4,22
2017-12-04-21,1,4,8
2017-12-04-22,1,4,4
2017-12-04-23,1,4,23
2017-12-05-00,1,4,19
2017-12-05-01,1,4,16
2017-12-05-02,1,4,8
2017-12-05-03,1,4,0
2017-12-05-04,1,4,5
2017-12-05-05,1,4,15
2017-12-05-06,1,4,28
2017-12-05-07,1,4,13
2017-12-05-08,1,4,20
2017-12-05-09,1,4,0
2017-12-05-10,1,4,14
2017-12-05-11,1,4,14
2017-12-05-12,1,4,7
2017-12-05-13,1,4,15
2017-12-05-14,1,4,0
2017-12-05-15,1,4,0
2017-12-05-16,1,4,6
2017-12-05-17,1,4,11
2017-12-05-18,1,4,10
2017-12-05-19,1,4,24
2017-12-05-20,1,4,36
2017-12-05-21,1,4,12
2017-12-05-22,1,4,23
2017-12-05-23,1,4,15
2017-12-06-00,1,4,8
2017-12-06-01,1,4,4
2017-12-06-02,1,4,21
2017-12-06-03,1,4,17
2017-12-06-04,1,4,4
2017-12-06-05,1,4,5
2017-12-06-06,1,4,23
2017-12-06-07,1,4,13
2017-12-06-08,1,4,0
2017-12-06-09,1,4,7
2017-12-06-10,1,4,28
2017-12-06-11,1,4,7
2017-12-06-12,1,4,8
2017-12-06-13,1,4,0
2017-12-06-14,1,4,7
2017-12-06-15,1,4,0
2017-12-06-16,1,4,6
2017-12-06-17,1,4,6
2017-12-06-18,1,4,0
2017-12-06-19,1,4,5
2017-12-06-20,1,4,14
2017-12-06-21,1,4,4
2017-12-06-22,1,4,24
2017-12-06-23,1,4,12
2017-12-07-00,1,4,8
2017-12-07-01,1,4,12
2017-12-07-02,1,4,17
2017-12-07-03,1,4,34
2017-12-07-04,1,4,4
2017-12-07-05,1,4,10
2017-12-07-06,1,4,6
2017-12-07-07,1,4,6
2017-12-07-08,1,4,7
2017-12-07-09,1,4,14
2017-12-07-10,1,4,14
2017-12-07-11,1,4,28
2017-12-07-12,1,4,29
2017-12-07-13,1,4,0
2017-12-07-14,1,4,0
2017-12-07-15,1,4,0
2017-12-07-16,1,4,0
2017-12-07-17,1,4,11
2017-12-07-18,1,4,0
2017-12-07-19,1,4,15
2017-12-07-20,1,4,9
2017-12-07-21,1,4,16
2017-12-07-22,1,4,19
2017-12-07-23,1,4,15
2017-12-08-00,1,4,19
2017-12-08-01,1,4,4
2017-12-08-02,1,4,4
2017-12-08-03,1,4,13
2017-12-08-04,1,4,0
2017-12-08-05,1,4,15
2017-12-08-06,1,4,50
2017-12-08-07,1,4,13
2017-12-08-08,1,4,13
2017-12-08-09,1,4,25
2017-12-08-10,1,4,29
2017-12-08-11,1,4,37
2017-12-08-12,1,4,19
2017-12-08-13,1,4,6
2017-12-08-14,1,4,36
2017-12-08-15,1,4,0
2017-12-08-16,1,4,5
2017-12-08-17,1,4,0
2017-12-08-18,1,4,0
2017-12-08-19,1,4,17
2017-12-08-20,1,4,8
2017-12-08-21,1,4,4
2017-12-08-22,1,4,11
2017-12-08-23,1,4,10
2017-12-09-00,1,4,28
2017-12-09-01,1,4,22
2017-12-09-02,1,4,15
2017-12-09-03,1,4,20
2017-12-09-04,1,4,13
2017-12-09-05,1,4,13
2017-12-09-06,1,4,30
2017-12-09-07,1,4,11
2017-12-09-08,1,4,43
2017-12-09-09,1,4,32
2017-12-09-10,1,4,45
2017-12-09-11,1,4,34
2017-12-09-12,1,4,7
2017-12-09-13,1,4,14
2017-12-09-14,1,4,0
2017-12-09-15,1,4,6
2017-12-09-16,1,4,0
2017-12-09-17,1,4,5
2017-12-09-18,1,4,16
2017-12-09-19,1,4,20
2017-12-09-20,1,4,14
2017-12-09-21,1,4,25
2017-12-09-22,1,4,12
2017-12-09-23,1,4,12
2017-12-10-00,1,4,23
2017-12-10-01,1,4,4
2017-12-10-02,1,4,16
2017-12-10-03,1,4,21
2017-12-10-04,1,4,18
2017-12-10-05,1,4,33
2017-12-10-06,1,4,21
2017-12-10-07,1,4,12
2017-12-10-08,1,4,31
2017-12-10-09,1,4,39
2017-12-10-10,1,4,20
2017-12-10-11,1,4,13
2017-12-10-12,1,4,7
2017-12-10-13,1,4,14
2017-12-10-14,1,4,7
2017-12-10-15,1,4,0
2017-12-10-16,1,4,6
2017-12-10-17,1,4,5
2017-12-10-18,1,4,15
2017-12-10-19,1,4,14
2017-12-10-20,1,4,9
2017-12-10-21,1,4,21
2017-12-10-22,1,4,12
2017-12-10-23,1,4,8
2017-12-11-00,1,4,11
2017-12-11-01,1,4,15
2017-12-11-02,1,4,11
2017-12-11-03,1,4,4
2017-12-11-04,1,4,4
2017-12-11-05,1,4,4
2017-12-11-06,1,4,10
2017-12-11-07,1,4,17
2017-12-11-08,1,4,29
2017-12-11-09,1,4,11
2017-12-11-10,1,4,23
2017-12-11-11,1,4,0
2017-12-11-12,1,4,6
2017-12-11-13,1,4,18
2017-12-11-14,1,4,11
2017-12-11-15,1,4,0
2017-12-11-16,1,4,0
2017-12-11-17,1,4,4
2017-12-11-18,1,4,4
2017-12-11-19,1,4,8
2017-12-11-20,1,4,4
2017-12-11-21,1,4,14
2017-12-11-22,1,4,3
2017-12-11-23,1,4,3
2017-12-12-00,1,4,13
2017-12-12-01,1,4,7
2017-12-12-02,1,4,3
2017-12-12-03,1,4,11
2017-12-12-04,1,4,15
2017-12-12-05,1,4,16
2017-12-12-06,1,4,14
2017-12-12-07,1,4,6
2017-12-12-08,1,4,6
2017-12-12-09,1,4,23
2017-12-12-10,1,4,17
2017-12-12-11,1,4,18
2017-12-12-12,1,4,13
2017-12-12-13,1,4,6
2017-12-12-14,1,4,0
2017-12-12-15,1,4,0
2017-12-12-16,1,4,5
2017-12-12-17,1,4,5
2017-12-12-18,1,4,13
2017-12-12-19,1,4,8
2017-12-12-20,1,4,34
2017-12-12-21,1,4,10
2017-12-12-22,1,4,13
2017-12-12-23,1,4,6
2017-12-13-00,1,4,13
2017-12-13-01,1,4,13
2017-12-13-02,1,4,0
2017-12-13-03,1,4,4
2017-12-13-04,1,4,15
2017-12-13-05,1,4,0
2017-12-13-06,1,4,10
2017-12-13-07,1,4,11
2017-12-13-08,1,4,29
2017-12-13-09,1,4,23
2017-12-13-10,1,4,6
2017-12-13-11,1,4,12
2017-12-13-12,1,4,19
2017-12-13-13,1,4,12
2017-12-13-14,1,4,0
2017-12-13-15,1,4,5
2017-12-13-16,1,4,15
2017-12-13-17,1,4,5
2017-12-13-18,1,4,17
2017-12-13-19,1,4,32
2017-12-13-20,1,4,30
2017-12-13-21,1,4,31
2017-12-13-22,1,4,13
2017-12-13-23,1,4,19
2017-12-14-00,1,4,26
2017-12-14-01,1,4,24
2017-12-14-02,1,4,28
2017-12-14-03,1,4,32
2017-12-14-04,1,4,11
2017-12-14-05,1,4,17
2017-12-14-06,1,4,34
2017-12-14-07,1,4,38
2017-12-14-08,1,4,46
2017-12-14-09,1,4,29
2017-12-14-10,1,4,18
2017-12-14-11,1,4,12
2017-12-14-12,1,4,25
2017-12-14-13,1,4,6
2017-12-14-14,1,4,17
2017-12-14-15,1,4,11
2017-12-14-16,1,4,5
2017-12-14-17,1,4,18
2017-12-14-18,1,4,9
2017-12-14-19,1,4,29
2017-12-14-20,1,4,26
2017-12-14-21,1,4,21
2017-12-14-22,1,4,3
2017-12-14-23,1,4,10
2017-12-15-00,1,4,13
2017-12-15-01,1,4,17
2017-12-15-02,1,4,0
2017-12-15-03,1,4,7
2017-12-15-04,1,4,11
2017-12-15-05,1,4,21
2017-12-15-06,1,4,19
2017-12-15-07,1,4,27
2017-12-15-08,1,4,23
2017-12-15-09,1,4,22
2017-12-15-10,1,4,34
2017-12-15-11,1,4,36
2017-12-15-12,1,4,23
2017-12-15-13,1,4,8
2017-12-15-14,1,4,7
2017-12-15-15,1,4,6
2017-12-15-16,1,4,6
2017-12-15-17,1,4,22
2017-12-15-18,1,4,11
2017-12-15-19,1,4,54
2017-12-15-20,1,4,22
2017-12-15-21,1,4,13
2017-12-15-22,1,4,24
2017-12-15-23,1,4,8
2017-12-16-00,1,4,20
2017-12-16-01,1,4,37
2017-12-16-02,1,4,13
2017-12-16-03,1,4,37
2017-12-16-04,1,4,14
2017-12-16-05,1,4,26
2017-12-16-06,1,4,12
2017-12-16-07,1,4,20
2017-12-16-08,1,4,15
2017-12-16-09,1,4,7
2017-12-16-10,1,4,23
2017-12-16-11,1,4,16
2017-12-16-12,1,4,57
2017-12-16-13,1,4,8
2017-12-16-14,1,4,8
2017-12-16-15,1,4,15
2017-12-16-16,1,4,13
2017-12-16-17,1,4,12
2017-12-16-18,1,4,18
2017-12-16-19,1,4,17
2017-12-16-20,1,4,16
2017-12-16-21,1,4,15
2017-12-16-22,1,4,5
2017-12-16-23,1,4,27
2017-12-17-00,1,4,9
2017-12-17-01,1,4,36
2017-12-17-02,1,4,19
2017-12-17-03,1,4,30
2017-12-17-04,1,4,31
2017-12-17-05,1,4,22
2017-12-17-06,1,4,12
2017-12-17-07,1,4,20
2017-12-17-08,1,4,7
2017-12-17-09,1,4,15
2017-12-17-10,1,4,8
2017-12-17-11,1,4,0
2017-12-17-12,1,4,0
2017-12-17-13,1,4,17
2017-12-17-14,1,4,16
2017-12-17-15,1,4,0
2017-12-17-16,1,4,7
2017-12-17-17,1,4,6
2017-12-17-18,1,4,6
2017-12-17-19,1,4,0
2017-12-17-20,1,4,5
2017-12-17-21,1,4,34
2017-12-17-22,1,4,28
2017-12-17-23,1,4,23
2017-12-18-00,1,4,0
2017-12-18-01,1,4,0
2017-12-18-02,1,4,14
2017-12-18-03,1,4,14
2017-12-18-04,1,4,5
2017-12-18-05,1,4,11
2017-12-18-06,1,4,12
2017-12-18-07,1,4,13
2017-12-18-08,1,4,21
2017-12-18-09,1,4,28
2017-12-18-10,1,4,14
2017-12-18-11,1,4,14
2017-12-18-12,1,4,7
2017-12-18-13,1,4,14
2017-12-18-14,1,4,13
2017-12-18-15,1,4,0
2017-12-18-16,1,4,6
2017-12-18-17,1,4,11
2017-12-18-18,1,4,25
2017-12-18-19,1,4,5
2017-12-18-20,1,4,9
2017-12-18-21,1,4,12
2017-12-18-22,1,4,8
2017-12-18-23,1,4,0
2017-12-19-00,1,4,15
2017-12-19-01,1,4,12
2017-12-19-02,1,4,12
2017-12-19-03,1,4,17
2017-12-19-04,1,4,4
2017-12-19-05,1,4,14
2017-12-19-06,1,4,6
2017-12-19-07,1,4,13
2017-12-19-08,1,4,27
2017-12-19-09,1,4,27
2017-12-19-10,1,4,14
2017-12-19-11,1,4,21
2017-12-19-12,1,4,7
2017-12-19-13,1,4,29
2017-12-19-14,1,4,0
2017-12-19-15,1,4,0
2017-12-19-16,1,4,6
2017-12-19-17,1,4,11
2017-12-19-18,1,4,10
2017-12-19-19,1,4,10
2017-12-19-20,1,4,27
2017-12-19-21,1,4,21
2017-12-19-22,1,4,0
2017-12-19-23,1,4,27
2017-12-20-00,1,4,16
2017-12-20-01,1,4,16
2017-12-20-02,1,4,4
2017-12-20-03,1,4,17
2017-12-20-04,1,4,9
2017-12-20-05,1,4,15
2017-12-20-06,1,4,6
2017-12-20-07,1,4,7
2017-12-20-08,1,4,0
2017-12-20-09,1,4,21
2017-12-20-10,1,4,14
2017-12-20-11,1,4,7
2017-12-20-12,1,4,0
2017-12-20-13,1,4,7
2017-12-20-14,1,4,0
2017-12-20-15,1,4,6
2017-12-20-16,1,4,0
2017-12-20-17,1,4,5
2017-12-20-18,1,4,10
2017-12-20-19,1,4,25
2017-12-20-20,1,4,27
2017-12-20-21,1,4,21
2017-12-20-22,1,4,4
2017-12-20-23,1,4,12
2017-12-21-00,1,4,4
2017-12-21-01,1,4,8
2017-12-21-02,1,4,9
2017-12-21-03,1,4,14
2017-12-21-04,1,4,9
2017-12-21-05,1,4,15
2017-12-21-06,1,4,17
2017-12-21-07,1,4,7
2017-12-21-08,1,4,21
2017-12-21-09,1,4,14
2017-12-21-10,1,4,21
2017-12-21-11,1,4,22
2017-12-21-12,1,4,22
2017-12-21-13,1,4,15
2017-12-21-14,1,4,7
2017-12-21-15,1,4,6
2017-12-21-16,1,4,0
2017-12-21-17,1,4,6
2017-12-21-18,1,4,5
2017-12-21-19,1,4,25
2017-12-21-20,1,4,9
2017-12-21-21,1,4,22
2017-12-21-22,1,4,4
2017-12-21-23,1,4,12
2017-12-22-00,1,4,25
2017-12-22-01,1,4,22
2017-12-22-02,1,4,4
2017-12-22-03,1,4,14
2017-12-22-04,1,4,24
2017-12-22-05,1,4,10
2017-12-22-06,1,4,24
2017-12-22-07,1,4,14
2017-12-22-08,1,4,0
2017-12-22-09,1,4,40
2018-01-12-06,1,4,5
2018-01-12-07,1,4,15
2018-01-12-08,1,4,9
2018-01-12-09,1,4,13
2018-01-12-10,1,4,4
2018-01-12-11,1,4,12
2018-01-12-12,1,4,20
2018-01-12-13,1,4,7
2018-01-12-14,1,4,6
2018-01-12-15,1,4,17
2018-01-12-16,1,4,5
2018-01-12-17,1,4,14
2018-01-12-18,1,4,0
2018-01-12-19,1,4,0
2018-01-12-20,1,4,28
2018-01-12-21,1,4,11
2018-01-12-22,1,4,18
2018-01-12-23,1,4,28
2018-01-13-00,1,4,10
2018-01-13-01,1,4,14
2018-01-13-02,1,4,19
2018-01-13-03,1,4,4
2018-01-13-04,1,4,20
2018-01-13-05,1,4,4
2018-01-13-06,1,4,25
2018-01-13-07,1,4,6
2018-01-13-08,1,4,31
2018-01-13-09,1,4,19
2018-01-13-10,1,4,0
2018-01-13-11,1,4,7
2018-01-13-12,1,4,21
2018-01-13-13,1,4,22
2018-01-13-14,1,4,21
2018-01-13-15,1,4,13
2018-01-13-16,1,4,18
2018-01-13-17,1,4,5
2018-01-13-18,1,4,10
2018-01-13-19,1,4,5
2018-01-13-20,1,4,14
2018-01-13-21,1,4,17
2018-01-13-22,1,4,12
2018-01-13-23,1,4,23
2018-01-14-00,1,4,27
2018-01-14-01,1,4,8
2018-01-14-02,1,4,32
2018-01-14-03,1,4,13
2018-01-14-04,1,4,35
2018-01-14-05,1,4,24
2018-01-14-06,1,4,26
2018-01-14-07,1,4,23
2018-01-14-08,1,4,37
2018-01-14-09,1,4,13
2018-01-14-10,1,4,19
2018-01-14-11,1,4,47
2018-01-14-12,1,4,28
2018-01-14-13,1,4,22
2018-01-14-14,1,4,0
2018-01-14-15,1,4,7
2018-01-14-16,1,4,18
2018-01-14-17,1,4,6
2018-01-14-18,1,4,0
2018-01-14-19,1,4,5
2018-01-14-20,1,4,27
2018-01-14-21,1,4,34
2018-01-14-22,1,4,36
2018-01-14-23,1,4,23
2018-01-15-00,1,4,30
2018-01-15-01,1,4,15
2018-01-15-02,1,4,19
2018-01-15-03,1,4,20
2018-01-15-04,1,4,12
2018-01-15-05,1,4,32
2018-01-15-06,1,4,41
2018-01-15-07,1,4,23
2018-01-15-08,1,4,24
2018-01-15-09,1,4,30
2018-01-15-10,1,4,6
2018-01-15-11,1,4,0
2018-01-15-12,1,4,6
2018-01-15-13,1,4,19
2018-01-15-14,1,4,6
2018-01-15-15,1,4,5
2018-01-15-16,1,4,0
2018-01-15-17,1,4,9
2018-01-15-18,1,4,4
2018-01-15-19,1,4,0
2018-01-15-20,1,4,11
2018-01-15-21,1,4,7
2018-01-15-22,1,4,24
2018-01-15-23,1,4,7
2018-01-16-00,1,4,27
2018-01-16-01,1,4,10
2018-01-16-02,1,4,28
2018-01-16-03,1,4,11
2018-01-16-04,1,4,19
2018-01-16-05,1,4,17
2018-01-16-06,1,4,24
2018-01-16-07,1,4,27
2018-01-16-08,1,4,17
2018-01-16-09,1,4,29
2018-01-16-10,1,4,12
2018-01-16-11,1,4,24
2018-01-16-12,1,4,26
2018-01-16-13,1,4,6
2018-01-16-14,1,4,0
2018-01-16-15,1,4,16
2018-01-16-16,1,4,0
2018-01-16-17,1,4,18
2018-01-16-18,1,4,0
2018-01-16-19,1,4,24
2018-01-16-20,1,4,19
2018-01-16-21,1,4,42
2018-01-16-22,1,4,26
2018-01-16-23,1,4,10
2018-01-17-00,1,4,7
2018-01-17-01,1,4,27
2018-01-17-02,1,4,18
2018-01-17-03,1,4,15
2018-01-17-04,1,4,19
2018-01-17-05,1,4,13
2018-01-17-06,1,4,19
2018-01-17-07,1,4,11
2018-01-17-08,1,4,6
2018-01-17-09,1,4,29
2018-01-17-10,1,4,29
2018-01-17-11,1,4,30
2018-01-17-12,1,4,13
2018-01-17-13,1,4,6
2018-01-17-14,1,4,0
2018-01-17-15,1,4,5
2018-01-17-16,1,4,14
2018-01-17-17,1,4,4
2018-01-17-18,1,4,17
2018-01-17-19,1,4,8
2018-01-17-20,1,4,26
2018-01-17-21,1,4,21
2018-01-17-22,1,4,13
2018-01-17-23,1,4,16
2018-01-18-00,1,4,13
2018-01-18-01,1,4,20
2018-01-18-02,1,4,7
2018-01-18-03,1,4,18
2018-01-18-04,1,4,0
2018-01-18-05,1,4,12
2018-01-18-06,1,4,14
2018-01-18-07,1,4,22
2018-01-18-08,1,4,40
2018-01-18-09,1,4,17
2018-01-18-10,1,4,24
2018-01-18-11,1,4,12
2018-01-18-12,1,4,24
2018-01-18-13,1,4,6
2018-01-18-14,1,4,0
2018-01-18-15,1,4,15
2018-01-18-16,1,4,9
2018-01-18-17,1,4,4
2018-01-18-18,1,4,12
2018-01-18-19,1,4,4
2018-01-18-20,1,4,14
2018-01-18-21,1,4,16
2018-01-18-22,1,4,31
2018-01-18-23,1,4,15
2018-01-19-00,1,4,6
2018-01-19-01,1,4,19
2018-01-19-02,1,4,17
2018-01-19-03,1,4,17
2018-01-19-04,1,4,22
2018-01-19-05,1,4,8
2018-01-19-06,1,4,18
2018-01-19-07,1,4,16
2018-01-19-08,1,4,6
2018-01-19-09,1,4,27
2018-01-19-10,1,4,20
2018-01-19-11,1,4,14
2018-01-19-12,1,4,7
2018-01-19-13,1,4,15
2018-01-19-14,1,4,7
2018-01-19-15,1,4,0
2018-01-19-16,1,4,6
2018-01-19-17,1,4,0
2018-01-19-18,1,4,5
2018-01-19-19,1,4,14
2018-01-19-20,1,4,18
2018-01-19-21,1,4,21
2018-01-19-22,1,4,16
2018-01-19-23,1,4,19
2018-01-20-00,1,4,12
2018-01-20-01,1,4,20
2018-01-20-02,1,4,8
2018-01-20-03,1,4,22
2018-01-20-04,1,4,9
2018-01-20-05,1,4,10
2018-01-20-06,1,4,28
2018-01-20-07,1,4,13
2018-01-20-08,1,4,14
2018-01-20-09,1,4,22
2018-01-20-10,1,4,51
2018-01-20-11,1,4,15
2018-01-20-12,1,4,8
2018-01-20-13,1,4,0
2018-01-20-14,1,4,8
2018-01-20-15,1,4,7
2018-01-20-16,1,4,7
2018-01-20-17,1,4,0
2018-01-20-18,1,4,6
2018-01-20-19,1,4,22
2018-01-20-20,1,4,15
2018-01-20-21,1,4,9
2018-01-20-22,1,4,18
2018-01-20-23,1,4,39
2018-01-21-00,1,4,21
2018-01-21-01,1,4,26
2018-01-21-02,1,4,18
2018-01-21-03,1,4,10
2018-01-21-04,1,4,10
2018-01-21-05,1,4,32
2018-01-21-06,1,4,6
2018-01-21-07,1,4,19
2018-01-21-08,1,4,0
2018-01-21-09,1,4,14
2018-01-21-10,1,4,15
2018-01-21-11,1,4,15
2018-01-21-12,1,4,0
2018-01-21-13,1,4,8
2018-01-21-14,1,4,8
2018-01-21-15,1,4,0
2018-01-21-16,1,4,0
2018-01-21-17,1,4,0
2018-01-21-18,1,4,6
2018-01-21-19,1,4,5
2018-01-21-20,1,4,10
2018-01-21-21,1,4,9
2018-01-21-22,1,4,26
2018-01-21-23,1,4,30
2018-01-22-00,1,4,13
2018-01-22-01,1,4,13
2018-01-22-02,1,4,44
2018-01-22-03,1,4,22
2018-01-22-04,1,4,28
2018-01-22-05,1,4,20
2018-01-22-06,1,4,0
2018-01-22-07,1,4,6
2018-01-22-08,1,4,26
2018-01-22-09,1,4,19
2018-01-22-10,1,4,19
2018-01-22-11,1,4,0
2018-01-22-12,1,4,14
2018-01-22-13,1,4,14
2018-01-22-14,1,4,7
2018-01-22-15,1,4,6
2018-01-22-16,1,4,0
2018-01-22-17,1,4,10
2018-01-22-18,1,4,5
2018-01-22-19,1,4,0
2018-01-22-20,1,4,8
2018-01-22-21,1,4,12
2018-01-22-22,1,4,15
2018-01-22-23,1,4,18
2018-01-23-00,1,4,11
2018-01-23-01,1,4,7
2018-01-23-02,1,4,8
2018-01-23-03,1,4,8
2018-01-23-04,1,4,8
2018-01-23-05,1,4,9
2018-01-23-06,1,4,21
2018-01-23-07,1,4,18
2018-01-23-08,1,4,6
2018-01-23-09,1,4,32
2018-01-23-10,1,4,0
2018-01-23-11,1,4,20
2018-01-23-12,1,4,0
2018-01-23-13,1,4,22
2018-01-23-14,1,4,0
2018-01-23-15,1,4,6
2018-01-23-16,1,4,0
2018-01-23-17,1,4,10
2018-01-23-18,1,4,14
2018-01-23-19,1,4,18
2018-01-23-20,1,4,13
2018-01-23-21,1,4,16
2018-01-23-22,1,4,15
2018-01-23-23,1,4,15
2018-01-24-00,1,4,11
2018-01-24-01,1,4,27
2018-01-24-02,1,4,12
2018-01-24-03,1,4,8
2018-01-24-04,1,4,17
2018-01-24-05,1,4,19
2018-01-24-06,1,4,5
2018-01-24-07,1,4,12
2018-01-24-08,1,4,26
2018-01-24-09,1,4,26
2018-01-24-10,1,4,7
2018-01-24-11,1,4,0
2018-01-24-12,1,4,22
2018-01-24-13,1,4,29
2018-01-24-14,1,4,7
2018-01-24-15,1,4,6
2018-01-24-16,1,4,5
2018-01-24-17,1,4,15
2018-01-24-18,1,4,10
2018-01-24-19,1,4,18
2018-01-24-20,1,4,21
2018-01-24-21,1,4,23
2018-01-24-22,1,4,11
2018-01-24-23,1,4,22
2018-01-25-00,1,4,15
2018-01-25-01,1,4,19
2018-01-25-02,1,4,4
2018-01-25-03,1,4,28
2018-01-25-04,1,4,4
2018-01-25-05,1,4,9
2018-01-25-06,1,4,5
2018-01-25-07,1,4,25
2018-01-25-08,1,4,13
2018-01-25-09,1,4,26
2018-01-25-10,1,4,53
2018-01-25-11,1,4,21
2018-01-25-12,1,4,0
2018-01-25-13,1,4,0
2018-01-25-14,1,4,20
2018-01-25-15,1,4,6
2018-01-25-16,1,4,5
2018-01-25-17,1,4,10
2018-01-25-18,1,4,5
2018-01-25-19,1,4,9
2018-01-25-20,1,4,13
2018-01-25-21,1,4,4
2018-01-25-22,1,4,19
2018-01-25-23,1,4,22
2018-01-26-00,1,4,0
2018-01-26-01,1,4,15
2018-01-26-02,1,4,28
2018-01-26-03,1,4,29
2018-01-26-04,1,4,4
2018-01-26-05,1,4,5
2018-01-26-06,1,4,11
2018-01-26-07,1,4,19
2018-01-26-08,1,4,7
2018-01-26-09,1,4,20
2018-01-26-10,1,4,0
2018-01-26-11,1,4,0
2018-01-26-12,1,4,35
2018-01-26-13,1,4,14
2018-01-26-14,1,4,7
2018-01-26-15,1,4,12
2018-01-26-16,1,4,0
2018-01-26-17,1,4,10
2018-01-26-18,1,4,10
2018-01-26-19,1,4,14
2018-01-26-20,1,4,8
2018-01-26-21,1,4,27
2018-01-26-22,1,4,15
2018-01-26-23,1,4,25
2018-01-27-00,1,4,36
2018-01-27-01,1,4,30
2018-01-27-02,1,4,24
2018-01-27-03,1,4,33
2018-01-27-04,1,4,35
2018-01-27-05,1,4,9
2018-01-27-06,1,4,0
2018-01-27-07,1,4,18
2018-01-27-08,1,4,7
2018-01-27-09,1,4,20
2018-01-27-10,1,4,14
2018-01-27-11,1,4,50
2018-01-27-12,1,4,7
2018-01-27-13,1,4,15
2018-01-27-14,1,4,15
2018-01-27-15,1,4,0
2018-01-27-16,1,4,0
2018-01-27-17,1,4,11
2018-01-27-18,1,4,5
2018-01-27-19,1,4,21
2018-01-27-20,1,4,5
2018-01-27-21,1,4,22
2018-01-27-22,1,4,17
2018-01-27-23,1,4,16
2018-01-28-00,1,4,24
2018-01-28-01,1,4,8
2018-01-28-02,1,4,30
2018-01-28-03,1,4,5
2018-01-28-04,1,4,0
2018-01-28-05,1,4,30
2018-01-28-06,1,4,33
2018-01-28-07,1,4,31
2018-01-28-08,1,4,13
